Tweet,Sentiment,Casefolding,Cleansing,Tokenizing,Stopword,Stemming,Dataclean
"@detikcom Lihat orang dalam nya, kebocoran data mungkin saja ada orang dalam yang terlibat , betapa lemahnya kita duh",negative,"@detikcom lihat orang dalam nya, kebocoran data mungkin saja ada orang dalam yang terlibat , betapa lemahnya kita duh", lihat orang dalam nya  kebocoran data mungkin saja ada orang dalam yang terlibat   betapa lemahnya kita duh,"['lihat', 'orang', 'dalam', 'nya', 'kebocoran', 'data', 'mungkin', 'saja', 'ada', 'orang', 'dalam', 'yang', 'terlibat', 'betapa', 'lemahnya', 'kita', 'duh']","['lihat', 'orang', 'kebocoran', 'data', 'orang', 'terlibat', 'betapa', 'lemahnya', 'duh']","['lihat', 'orang', 'bocor', 'data', 'orang', 'libat', 'betapa', 'lemah', 'duh']","@ d e t i k c o m   L i h a t   o r a n g   d a l a m   n y a ,   k e b o c o r a n   d a t a   m u n g k i n   s a j a   a d a   o r a n g   d a l a m   y a n g   t e r l i b a t   ,   b e t a p a   l e m a h n y a   k i t a   d u h"
"@empatdotexe @Indostransfer @pt_lib gak vote juga ga rugi, hadiah juga belum tentu dapet, rejeki gak akan kemana, yang ada malah kemungkinan kebocoran data",negative,"@empatdotexe @indostransfer @pt_lib gak vote juga ga rugi, hadiah juga belum tentu dapet, rejeki gak akan kemana, yang ada malah kemungkinan kebocoran data", gak vote juga ga rugi  hadiah juga belum tentu dapet  rejeki gak akan kemana  yang ada malah kemungkinan kebocoran data,"['gak', 'vote', 'juga', 'ga', 'rugi', 'hadiah', 'juga', 'belum', 'tentu', 'dapet', 'rejeki', 'gak', 'akan', 'kemana', 'yang', 'ada', 'malah', 'kemungkinan', 'kebocoran', 'data']","['vote', 'rugi', 'hadiah', 'dapet', 'rejeki', 'kemana', 'kebocoran', 'data']","['vote', 'rugi', 'hadiah', 'dapet', 'rejeki', 'mana', 'bocor', 'data']","@ e m p a t d o t e x e   @ I n d o s t r a n s f e r   @ p t _ l i b   g a k   v o t e   j u g a   g a   r u g i ,   h a d i a h   j u g a   b e l u m   t e n t u   d a p e t ,   r e j e k i   g a k   a k a n   k e m a n a ,   y a n g   a d a   m a l a h   k e m u n g k i n a n   k e b o c o r a n   d a t a"
"@asumsico yg seharusnya juga diminta mempertanggungjawabkan kebocoran data itu, k/l atau badan yg datanya bocor. gimana sih LBH Digitek.
ada yg mudah malah nyari yg susah dulu.",negative,"@asumsico yg seharusnya juga diminta mempertanggungjawabkan kebocoran data itu, k/l atau badan yg datanya bocor. gimana sih lbh digitek.
ada yg mudah malah nyari yg susah dulu.", yg seharusnya juga diminta mempertanggungjawabkan kebocoran data itu  k l atau badan yg datanya bocor  gimana sih lbh digitek  ada yg mudah malah nyari yg susah dulu ,"['yg', 'seharusnya', 'juga', 'diminta', 'mempertanggungjawabkan', 'kebocoran', 'data', 'itu', 'k', 'l', 'atau', 'badan', 'yg', 'datanya', 'bocor', 'gimana', 'sih', 'lbh', 'digitek', 'ada', 'yg', 'mudah', 'malah', 'nyari', 'yg', 'susah', 'dulu']","['mempertanggungjawabkan', 'kebocoran', 'data', 'k', 'l', 'badan', 'datanya', 'bocor', 'gimana', 'lbh', 'digitek', 'mudah', 'nyari', 'susah']","['mempertanggungjawabkan', 'bocor', 'data', 'k', 'l', 'badan', 'data', 'bocor', 'gimana', 'lbh', 'digitek', 'mudah', 'nyari', 'susah']","@ a s u m s i c o   y g   s e h a r u s n y a   j u g a   d i m i n t a   m e m p e r t a n g g u n g j a w a b k a n   k e b o c o r a n   d a t a   i t u ,   k / l   a t a u   b a d a n   y g   d a t a n y a   b o c o r .   g i m a n a   s i h   L B H   D i g i t e k . 
 a d a   y g   m u d a h   m a l a h   n y a r i   y g   s u s a h   d u l u ."
@VIVAcoid Presiden bertanggung jawab pada rakyat. Jadi kemarin kebocoran data tanggung jawab presiden. Tapi sekalinya bilang salah Jokowi dibilang kdrone sama ebonk.,negative,@vivacoid presiden bertanggung jawab pada rakyat. jadi kemarin kebocoran data tanggung jawab presiden. tapi sekalinya bilang salah jokowi dibilang kdrone sama ebonk., presiden bertanggung jawab pada rakyat  jadi kemarin kebocoran data tanggung jawab presiden  tapi sekalinya bilang salah jokowi dibilang kdrone sama ebonk ,"['presiden', 'bertanggung', 'jawab', 'pada', 'rakyat', 'jadi', 'kemarin', 'kebocoran', 'data', 'tanggung', 'jawab', 'presiden', 'tapi', 'sekalinya', 'bilang', 'salah', 'jokowi', 'dibilang', 'kdrone', 'sama', 'ebonk']","['presiden', 'bertanggung', 'rakyat', 'kemarin', 'kebocoran', 'data', 'tanggung', 'presiden', 'sekalinya', 'salah', 'jokowi', 'dibilang', 'kdrone', 'ebonk']","['presiden', 'tanggung', 'rakyat', 'kemarin', 'bocor', 'data', 'tanggung', 'presiden', 'sekali', 'salah', 'jokowi', 'bilang', 'kdrone', 'ebonk']",@ V I V A c o i d   P r e s i d e n   b e r t a n g g u n g   j a w a b   p a d a   r a k y a t .   J a d i   k e m a r i n   k e b o c o r a n   d a t a   t a n g g u n g   j a w a b   p r e s i d e n .   T a p i   s e k a l i n y a   b i l a n g   s a l a h   J o k o w i   d i b i l a n g   k d r o n e   s a m a   e b o n k .
kebocoran data yg lain ga mau nih? https://t.co/l3kLsHy6GS,negative,kebocoran data yg lain ga mau nih? https://t.co/l3klshy6gs,kebocoran data yg lain ga mau nih  ,"['kebocoran', 'data', 'yg', 'lain', 'ga', 'mau', 'nih']","['kebocoran', 'data']","['bocor', 'data']",k e b o c o r a n   d a t a   y g   l a i n   g a   m a u   n i h ?   h t t p s : / / t . c o / l 3 k L s H y 6 G S
"Pemimpin yg kehilangan akalnya ketika menteri2nya sdah jalan sendiri2, baru sadar ketika bjorka membuka kebocoran pejabat2 negara. Kali ini kebocoran data itu valid hingga ketakutan melanda istana. Solusi hanya satu turunkn BBM agar damai negeriku https://t.co/gs5Ig9I1kr",negative,"pemimpin yg kehilangan akalnya ketika menteri2nya sdah jalan sendiri2, baru sadar ketika bjorka membuka kebocoran pejabat2 negara. kali ini kebocoran data itu valid hingga ketakutan melanda istana. solusi hanya satu turunkn bbm agar damai negeriku https://t.co/gs5ig9i1kr",pemimpin yg kehilangan akalnya ketika menterinya sdah jalan sendiri  baru sadar ketika bjorka membuka kebocoran pejabat negara  kali ini kebocoran data itu valid hingga ketakutan melanda istana  solusi hanya satu turunkn bbm agar damai negeriku ,"['pemimpin', 'yg', 'kehilangan', 'akalnya', 'ketika', 'menterinya', 'sdah', 'jalan', 'sendiri', 'baru', 'sadar', 'ketika', 'bjorka', 'membuka', 'kebocoran', 'pejabat', 'negara', 'kali', 'ini', 'kebocoran', 'data', 'itu', 'valid', 'hingga', 'ketakutan', 'melanda', 'istana', 'solusi', 'hanya', 'satu', 'turunkn', 'bbm', 'agar', 'damai', 'negeriku']","['pemimpin', 'kehilangan', 'akalnya', 'menterinya', 'sdah', 'jalan', 'sadar', 'bjorka', 'membuka', 'kebocoran', 'pejabat', 'negara', 'kali', 'kebocoran', 'data', 'valid', 'ketakutan', 'melanda', 'istana', 'solusi', 'turunkn', 'bbm', 'damai', 'negeriku']","['pimpin', 'hilang', 'akal', 'menteri', 'sdah', 'jalan', 'sadar', 'bjorka', 'buka', 'bocor', 'jabat', 'negara', 'kali', 'bocor', 'data', 'valid', 'takut', 'landa', 'istana', 'solusi', 'turunkn', 'bbm', 'damai', 'negeri']","P e m i m p i n   y g   k e h i l a n g a n   a k a l n y a   k e t i k a   m e n t e r i 2 n y a   s d a h   j a l a n   s e n d i r i 2 ,   b a r u   s a d a r   k e t i k a   b j o r k a   m e m b u k a   k e b o c o r a n   p e j a b a t 2   n e g a r a .   K a l i   i n i   k e b o c o r a n   d a t a   i t u   v a l i d   h i n g g a   k e t a k u t a n   m e l a n d a   i s t a n a .   S o l u s i   h a n y a   s a t u   t u r u n k n   B B M   a g a r   d a m a i   n e g e r i k u   h t t p s : / / t . c o / g s 5 I g 9 I 1 k r"
"@JmJovial @detikcom Alah lu mah pling juga baru taunya pas kasus ini viral doang, emang lu tau data NIK sama no. Telpon pak menkominfo dari kapan? Dia kontakan ama lu gitu? Yang lama itu cuma kasus kebocoran data massal aja saty",negative,"@jmjovial @detikcom alah lu mah pling juga baru taunya pas kasus ini viral doang, emang lu tau data nik sama no. telpon pak menkominfo dari kapan? dia kontakan ama lu gitu? yang lama itu cuma kasus kebocoran data massal aja saty", alah lu mah pling juga baru taunya pas kasus ini viral doang  emang lu tau data nik sama no  telpon pak menkominfo dari kapan  dia kontakan ama lu gitu  yang lama itu cuma kasus kebocoran data massal aja saty,"['alah', 'lu', 'mah', 'pling', 'juga', 'baru', 'taunya', 'pas', 'kasus', 'ini', 'viral', 'doang', 'emang', 'lu', 'tau', 'data', 'nik', 'sama', 'no', 'telpon', 'pak', 'menkominfo', 'dari', 'kapan', 'dia', 'kontakan', 'ama', 'lu', 'gitu', 'yang', 'lama', 'itu', 'cuma', 'kasus', 'kebocoran', 'data', 'massal', 'aja', 'saty']","['alah', 'lu', 'mah', 'pling', 'taunya', 'pas', 'viral', 'doang', 'emang', 'lu', 'data', 'nik', 'no', 'telpon', 'menkominfo', 'kontakan', 'ama', 'lu', 'gitu', 'kebocoran', 'data', 'massal', 'saty']","['alah', 'lu', 'mah', 'pling', 'tau', 'pas', 'viral', 'doang', 'emang', 'lu', 'data', 'nik', 'no', 'telpon', 'menkominfo', 'kontak', 'ama', 'lu', 'gitu', 'bocor', 'data', 'massal', 'saty']","@ J m J o v i a l   @ d e t i k c o m   A l a h   l u   m a h   p l i n g   j u g a   b a r u   t a u n y a   p a s   k a s u s   i n i   v i r a l   d o a n g ,   e m a n g   l u   t a u   d a t a   N I K   s a m a   n o .   T e l p o n   p a k   m e n k o m i n f o   d a r i   k a p a n ?   D i a   k o n t a k a n   a m a   l u   g i t u ?   Y a n g   l a m a   i t u   c u m a   k a s u s   k e b o c o r a n   d a t a   m a s s a l   a j a   s a t y"
"penyebar kebocoran data

bjorka ƒ?
tukang ciken ƒ?? https://t.co/x6u4zf3rXi",negative,"penyebar kebocoran data

bjorka ƒ?
tukang ciken ƒ?? https://t.co/x6u4zf3rxi",penyebar kebocoran data bjorka     tukang ciken     ,"['penyebar', 'kebocoran', 'data', 'bjorka', 'tukang', 'ciken']","['penyebar', 'kebocoran', 'data', 'bjorka', 'tukang', 'ciken']","['sebar', 'bocor', 'data', 'bjorka', 'tukang', 'ciken']","p e n y e b a r   k e b o c o r a n   d a t a 
 
 b j o r k a   ƒ  ? 
 t u k a n g   c i k e n   ƒ ? ?   h t t p s : / / t . c o / x 6 u 4 z f 3 r X i"
"Ancaman Serius Kebocoran Data di Indonesia
 https://t.co/IF8IdWrqU3 via @hariankompas",negative,"ancaman serius kebocoran data di indonesia
 https://t.co/if8idwrqu3 via @hariankompas",ancaman serius kebocoran data di indonesia via ,"['ancaman', 'serius', 'kebocoran', 'data', 'di', 'indonesia', 'via']","['ancaman', 'serius', 'kebocoran', 'data', 'indonesia', 'via']","['ancam', 'serius', 'bocor', 'data', 'indonesia', 'via']","A n c a m a n   S e r i u s   K e b o c o r a n   D a t a   d i   I n d o n e s i a 
   h t t p s : / / t . c o / I F 8 I d W r q U 3   v i a   @ h a r i a n k o m p a s"
"denial claim tipikal orang udah ketauan selengki tuh bisa dibaca gasi polanya? jadi males ngurusin. mending ngurusin BBM naik, inflasi, bubble tech, potensi resesi, &amp; kebocoran data pribadi yang mungkin data pribadi gua udah dijual tapi gue ga kebagian apa-apa.",negative,"denial claim tipikal orang udah ketauan selengki tuh bisa dibaca gasi polanya? jadi males ngurusin. mending ngurusin bbm naik, inflasi, bubble tech, potensi resesi, &amp; kebocoran data pribadi yang mungkin data pribadi gua udah dijual tapi gue ga kebagian apa-apa.",denial claim tipikal orang udah ketauan selengki tuh bisa dibaca gasi polanya  jadi males ngurusin  mending ngurusin bbm naik  inflasi  bubble tech  potensi resesi   amp  kebocoran data pribadi yang mungkin data pribadi gua udah dijual tapi gue ga kebagian apa apa ,"['denial', 'claim', 'tipikal', 'orang', 'udah', 'ketauan', 'selengki', 'tuh', 'bisa', 'dibaca', 'gasi', 'polanya', 'jadi', 'males', 'ngurusin', 'mending', 'ngurusin', 'bbm', 'naik', 'inflasi', 'bubble', 'tech', 'potensi', 'resesi', 'amp', 'kebocoran', 'data', 'pribadi', 'yang', 'mungkin', 'data', 'pribadi', 'gua', 'udah', 'dijual', 'tapi', 'gue', 'ga', 'kebagian', 'apa', 'apa']","['denial', 'claim', 'tipikal', 'orang', 'udah', 'ketauan', 'selengki', 'dibaca', 'gasi', 'polanya', 'males', 'ngurusin', 'mending', 'ngurusin', 'bbm', 'inflasi', 'bubble', 'tech', 'potensi', 'resesi', 'kebocoran', 'data', 'pribadi', 'data', 'pribadi', 'gua', 'udah', 'dijual', 'gue', 'kebagian']","['denial', 'claim', 'tipikal', 'orang', 'udah', 'tau', 'selengki', 'baca', 'gas', 'pola', 'males', 'ngurusin', 'mending', 'ngurusin', 'bbm', 'inflasi', 'bubble', 'tech', 'potensi', 'resesi', 'bocor', 'data', 'pribadi', 'data', 'pribadi', 'gua', 'udah', 'jual', 'gue', 'bagi']","d e n i a l   c l a i m   t i p i k a l   o r a n g   u d a h   k e t a u a n   s e l e n g k i   t u h   b i s a   d i b a c a   g a s i   p o l a n y a ?   j a d i   m a l e s   n g u r u s i n .   m e n d i n g   n g u r u s i n   B B M   n a i k ,   i n f l a s i ,   b u b b l e   t e c h ,   p o t e n s i   r e s e s i ,   & a m p ;   k e b o c o r a n   d a t a   p r i b a d i   y a n g   m u n g k i n   d a t a   p r i b a d i   g u a   u d a h   d i j u a l   t a p i   g u e   g a   k e b a g i a n   a p a - a p a ."
Ngga ntn attorney woo sampe habis sih. Jdi ga tau yg harus tanggung jawab sama kebocoran data ya lembaga/perusahaan yg pegang data. https://t.co/rqR2RH6prO,negative,ngga ntn attorney woo sampe habis sih. jdi ga tau yg harus tanggung jawab sama kebocoran data ya lembaga/perusahaan yg pegang data. https://t.co/rqr2rh6pro,ngga ntn attorney woo sampe habis sih  jdi ga tau yg harus tanggung jawab sama kebocoran data ya lembaga perusahaan yg pegang data  ,"['ngga', 'ntn', 'attorney', 'woo', 'sampe', 'habis', 'sih', 'jdi', 'ga', 'tau', 'yg', 'harus', 'tanggung', 'jawab', 'sama', 'kebocoran', 'data', 'ya', 'lembaga', 'perusahaan', 'yg', 'pegang', 'data']","['ngga', 'ntn', 'attorney', 'woo', 'sampe', 'habis', 'jdi', 'tanggung', 'kebocoran', 'data', 'lembaga', 'perusahaan', 'pegang', 'data']","['ngga', 'ntn', 'attorney', 'woo', 'sampe', 'habis', 'jdi', 'tanggung', 'bocor', 'data', 'lembaga', 'usaha', 'pegang', 'data']",N g g a   n t n   a t t o r n e y   w o o   s a m p e   h a b i s   s i h .   J d i   g a   t a u   y g   h a r u s   t a n g g u n g   j a w a b   s a m a   k e b o c o r a n   d a t a   y a   l e m b a g a / p e r u s a h a a n   y g   p e g a n g   d a t a .   h t t p s : / / t . c o / r q R 2 R H 6 p r O
"semoga aja bukan peretasbaik lagi yg jadi sasaran nya..

kalo gak salah omongan nya kemarin perusahaan yg gagal melindungi data customer / yg mengalamin kebocoran data, bakal kena denda.

trus yg doxing kena denda. tapi lom baca mana bagian pasal buat perusahaan https://t.co/sb3ZIopwCT",negative,"semoga aja bukan peretasbaik lagi yg jadi sasaran nya..

kalo gak salah omongan nya kemarin perusahaan yg gagal melindungi data customer / yg mengalamin kebocoran data, bakal kena denda.

trus yg doxing kena denda. tapi lom baca mana bagian pasal buat perusahaan https://t.co/sb3ziopwct",semoga aja bukan peretasbaik lagi yg jadi sasaran nya   kalo gak salah omongan nya kemarin perusahaan yg gagal melindungi data customer   yg mengalamin kebocoran data  bakal kena denda  trus yg doxing kena denda  tapi lom baca mana bagian pasal buat perusahaan ,"['semoga', 'aja', 'bukan', 'peretasbaik', 'lagi', 'yg', 'jadi', 'sasaran', 'nya', 'kalo', 'gak', 'salah', 'omongan', 'nya', 'kemarin', 'perusahaan', 'yg', 'gagal', 'melindungi', 'data', 'customer', 'yg', 'mengalamin', 'kebocoran', 'data', 'bakal', 'kena', 'denda', 'trus', 'yg', 'doxing', 'kena', 'denda', 'tapi', 'lom', 'baca', 'mana', 'bagian', 'pasal', 'buat', 'perusahaan']","['semoga', 'peretasbaik', 'sasaran', 'salah', 'omongan', 'kemarin', 'perusahaan', 'gagal', 'melindungi', 'data', 'customer', 'mengalamin', 'kebocoran', 'data', 'kena', 'denda', 'trus', 'doxing', 'kena', 'denda', 'lom', 'baca', 'pasal', 'perusahaan']","['moga', 'peretasbaik', 'sasar', 'salah', 'omong', 'kemarin', 'usaha', 'gagal', 'lindung', 'data', 'customer', 'alamin', 'bocor', 'data', 'kena', 'denda', 'trus', 'doxing', 'kena', 'denda', 'lom', 'baca', 'pasal', 'usaha']","s e m o g a   a j a   b u k a n   p e r e t a s b a i k   l a g i   y g   j a d i   s a s a r a n   n y a . . 
 
 k a l o   g a k   s a l a h   o m o n g a n   n y a   k e m a r i n   p e r u s a h a a n   y g   g a g a l   m e l i n d u n g i   d a t a   c u s t o m e r   /   y g   m e n g a l a m i n   k e b o c o r a n   d a t a ,   b a k a l   k e n a   d e n d a . 
 
 t r u s   y g   d o x i n g   k e n a   d e n d a .   t a p i   l o m   b a c a   m a n a   b a g i a n   p a s a l   b u a t   p e r u s a h a a n   h t t p s : / / t . c o / s b 3 Z I o p w C T"
"@R_sei_ Thisssss. Anggeplah berhadapan sama dispenduk dan kebocoran data KTP. Kalo ada kebocoran gini nuntutnya alot juga, kita gabisa request digapus sebagai WNI wkwkwkwk.",negative,"@r_sei_ thisssss. anggeplah berhadapan sama dispenduk dan kebocoran data ktp. kalo ada kebocoran gini nuntutnya alot juga, kita gabisa request digapus sebagai wni wkwkwkwk.", thisssss  anggeplah berhadapan sama dispenduk dan kebocoran data ktp  kalo ada kebocoran gini nuntutnya alot juga  kita gabisa request digapus sebagai wni wkwkwkwk ,"['thisssss', 'anggeplah', 'berhadapan', 'sama', 'dispenduk', 'dan', 'kebocoran', 'data', 'ktp', 'kalo', 'ada', 'kebocoran', 'gini', 'nuntutnya', 'alot', 'juga', 'kita', 'gabisa', 'request', 'digapus', 'sebagai', 'wni', 'wkwkwkwk']","['thisssss', 'anggeplah', 'berhadapan', 'dispenduk', 'kebocoran', 'data', 'ktp', 'kebocoran', 'gini', 'nuntutnya', 'alot', 'gabisa', 'request', 'digapus', 'wni', 'wkwkwkwk']","['thisssss', 'anggeplah', 'hadap', 'dispenduk', 'bocor', 'data', 'ktp', 'bocor', 'gin', 'nuntutnya', 'alot', 'gabisa', 'request', 'digapus', 'wni', 'wkwkwkwk']","@ R _ s e i _   T h i s s s s s .   A n g g e p l a h   b e r h a d a p a n   s a m a   d i s p e n d u k   d a n   k e b o c o r a n   d a t a   K T P .   K a l o   a d a   k e b o c o r a n   g i n i   n u n t u t n y a   a l o t   j u g a ,   k i t a   g a b i s a   r e q u e s t   d i g a p u s   s e b a g a i   W N I   w k w k w k w k ."
"https://t.co/pp7WShkUCu

Isi UU Perlindungan Data Pribadi: Larangan, Sanksi dan Jenis Data

udh kena hacker baru keluarkan UU , padahal kebocoran data pendududk sdh  terjadi di th 2021 ...salah satu institusi negara main sebar data penduduk ntah kemana ??? 

????ƒ?ƒ??‹?????ƒ?ƒ??‹?????ƒ?ƒ??‹?????ƒ?ƒ??‹?",negative,"https://t.co/pp7wshkucu

isi uu perlindungan data pribadi: larangan, sanksi dan jenis data

udh kena hacker baru keluarkan uu , padahal kebocoran data pendududk sdh  terjadi di th 2021 ...salah satu institusi negara main sebar data penduduk ntah kemana ??? 

????ƒ?ƒ??‹?????ƒ?ƒ??‹?????ƒ?ƒ??‹?????ƒ?ƒ??‹?", isi uu perlindungan data pribadi  larangan  sanksi dan jenis data udh kena hacker baru keluarkan uu   padahal kebocoran data pendududk sdh terjadi di th     salah satu institusi negara main sebar data penduduk ntah kemana                                                         ,"['isi', 'uu', 'perlindungan', 'data', 'pribadi', 'larangan', 'sanksi', 'dan', 'jenis', 'data', 'udh', 'kena', 'hacker', 'baru', 'keluarkan', 'uu', 'padahal', 'kebocoran', 'data', 'pendududk', 'sdh', 'terjadi', 'di', 'th', 'salah', 'satu', 'institusi', 'negara', 'main', 'sebar', 'data', 'penduduk', 'ntah', 'kemana']","['isi', 'uu', 'perlindungan', 'data', 'pribadi', 'larangan', 'sanksi', 'jenis', 'data', 'kena', 'hacker', 'keluarkan', 'uu', 'kebocoran', 'data', 'pendududk', 'th', 'salah', 'institusi', 'negara', 'main', 'sebar', 'data', 'penduduk', 'ntah', 'kemana']","['isi', 'uu', 'lindung', 'data', 'pribadi', 'larang', 'sanksi', 'jenis', 'data', 'kena', 'hacker', 'keluar', 'uu', 'bocor', 'data', 'pendududk', 'th', 'salah', 'institusi', 'negara', 'main', 'sebar', 'data', 'duduk', 'ntah', 'mana']","h t t p s : / / t . c o / p p 7 W S h k U C u 
 
 I s i   U U   P e r l i n d u n g a n   D a t a   P r i b a d i :   L a r a n g a n ,   S a n k s i   d a n   J e n i s   D a t a 
 
 u d h   k e n a   h a c k e r   b a r u   k e l u a r k a n   U U   ,   p a d a h a l   k e b o c o r a n   d a t a   p e n d u d u d k   s d h     t e r j a d i   d i   t h   2 0 2 1   . . . s a l a h   s a t u   i n s t i t u s i   n e g a r a   m a i n   s e b a r   d a t a   p e n d u d u k   n t a h   k e m a n a   ? ? ?   
 
 ? ? ? ? ƒ ?  ƒ ? ? ‹ ?  ? ? ? ? ƒ ?  ƒ ? ? ‹ ?  ? ? ? ? ƒ ?  ƒ ? ? ‹ ?  ? ? ? ? ƒ ?  ƒ ? ? ‹ ? "
