Tweet,Sentiment,Casefolding,Cleansing,Tokenizing,Stopword,Stemming,Dataclean
"@hyang_wisnu @kemkominfo Semoga tidak akan ada lagi kasus kebocoran data nantinya.
@kemkominfo @PlateJohnny",negative,"@hyang_wisnu @kemkominfo semoga tidak akan ada lagi kasus kebocoran data nantinya.
@kemkominfo @platejohnny", semoga tidak akan ada lagi kasus kebocoran data nantinya  ,"['semoga', 'tidak', 'akan', 'ada', 'lagi', 'kasus', 'kebocoran', 'data', 'nantinya']","['semoga', 'kebocoran', 'data']","['moga', 'bocor', 'data']",moga bocor data
@itscnv @AREAJULID Lah pikiran kyk gini yg bikin pejabat kita enteng bgt kalo ada kebocoran data,negative,@itscnv @areajulid lah pikiran kyk gini yg bikin pejabat kita enteng bgt kalo ada kebocoran data, lah pikiran kyk gini yg bikin pejabat kita enteng bgt kalo ada kebocoran data,"['lah', 'pikiran', 'kyk', 'gini', 'yg', 'bikin', 'pejabat', 'kita', 'enteng', 'bgt', 'kalo', 'ada', 'kebocoran', 'data']","['pikiran', 'kyk', 'gini', 'pejabat', 'enteng', 'bgt', 'kebocoran', 'data']","['pikir', 'kyk', 'gin', 'jabat', 'enteng', 'bgt', 'bocor', 'data']",pikir kyk gin jabat enteng bgt bocor data
"@henrysubiakto berisik banget chebby satu ini.
mana speak up mu soal kebocoran data bung? diem diem bae. giliran kemaren PSE aja dibela sampe muncrat -muncrat",negative,"@henrysubiakto berisik banget chebby satu ini.
mana speak up mu soal kebocoran data bung? diem diem bae. giliran kemaren pse aja dibela sampe muncrat -muncrat", berisik banget chebby satu ini  mana speak up mu soal kebocoran data bung  diem diem bae  giliran kemaren pse aja dibela sampe muncrat  muncrat,"['berisik', 'banget', 'chebby', 'satu', 'ini', 'mana', 'speak', 'up', 'mu', 'soal', 'kebocoran', 'data', 'bung', 'diem', 'diem', 'bae', 'giliran', 'kemaren', 'pse', 'aja', 'dibela', 'sampe', 'muncrat', 'muncrat']","['berisik', 'banget', 'chebby', 'speak', 'up', 'mu', 'kebocoran', 'data', 'diem', 'diem', 'bae', 'giliran', 'kemaren', 'pse', 'dibela', 'sampe', 'muncrat', 'muncrat']","['berisik', 'banget', 'chebby', 'speak', 'up', 'mu', 'bocor', 'data', 'diem', 'diem', 'bae', 'gilir', 'kemaren', 'pse', 'bela', 'sampe', 'muncrat', 'muncrat']",berisik banget chebby speak up mu bocor data diem diem bae gilir kemaren pse bela sampe muncrat muncrat
"@hyang_wisnu @PlateJohnny @Aryprasetyo85 @kemkominfo @miicies @Marbot_Udien @zhymme @03__nakula @DS_yantie @delArdian_ Awal yang baik dlm menyelesaikan permasalahan kebocoran data
@PlateJohnny 
@kemkominfo",negative,"@hyang_wisnu @platejohnny @aryprasetyo85 @kemkominfo @miicies @marbot_udien @zhymme @03__nakula @ds_yantie @delardian_ awal yang baik dlm menyelesaikan permasalahan kebocoran data
@platejohnny 
@kemkominfo", awal yang baik dlm menyelesaikan permasalahan kebocoran data ,"['awal', 'yang', 'baik', 'dlm', 'menyelesaikan', 'permasalahan', 'kebocoran', 'data']","['dlm', 'menyelesaikan', 'permasalahan', 'kebocoran', 'data']","['dlm', 'selesai', 'masalah', 'bocor', 'data']",dlm selesai masalah bocor data
"Awas hati-hati !!
Pemerintah Terbitkan Payung Hukum Untuk satgas Penanganan Kebocoran Data Pribadi .
#JokowiHebat
#JokowiPresidenku
#JokowiBapakInfrastruktur
#PembangunanUntukRakyat
ACEH https://t.co/bQtR2KUffm",negative,"awas hati-hati !!
pemerintah terbitkan payung hukum untuk satgas penanganan kebocoran data pribadi .
#jokowihebat
#jokowipresidenku
#jokowibapakinfrastruktur
#pembangunanuntukrakyat
aceh https://t.co/bqtr2kuffm",awas hati hati    pemerintah terbitkan payung hukum untuk satgas penanganan kebocoran data pribadi   jokowihebat jokowipresidenku jokowibapakinfrastruktur pembangunanuntukrakyat aceh ,"['awas', 'hati', 'hati', 'pemerintah', 'terbitkan', 'payung', 'hukum', 'untuk', 'satgas', 'penanganan', 'kebocoran', 'data', 'pribadi', 'jokowihebat', 'jokowipresidenku', 'jokowibapakinfrastruktur', 'pembangunanuntukrakyat', 'aceh']","['awas', 'hati', 'hati', 'pemerintah', 'terbitkan', 'payung', 'hukum', 'satgas', 'penanganan', 'kebocoran', 'data', 'pribadi', 'jokowihebat', 'jokowipresidenku', 'jokowibapakinfrastruktur', 'pembangunanuntukrakyat', 'aceh']","['awas', 'hati', 'hati', 'perintah', 'terbit', 'payung', 'hukum', 'satgas', 'tangan', 'bocor', 'data', 'pribadi', 'jokowihebat', 'jokowipresidenku', 'jokowibapakinfrastruktur', 'pembangunanuntukrakyat', 'aceh']",awas hati hati perintah terbit payung hukum satgas tangan bocor data pribadi jokowihebat jokowipresidenku jokowibapakinfrastruktur pembangunanuntukrakyat aceh
"@CNNIndonesia Faktanya, kebocoran data ada kan? Trus data di pedulli lindungi yg hilang itu gmn? Dan klo gk ada apa2nya ngapain Presiden bentuk tim khusus?

Dan tanggung jawab pemerintah apa? Malah lempar2an tanggung jawab dan suruh masyarakat ganti passw",negative,"@cnnindonesia faktanya, kebocoran data ada kan? trus data di pedulli lindungi yg hilang itu gmn? dan klo gk ada apa2nya ngapain presiden bentuk tim khusus?

dan tanggung jawab pemerintah apa? malah lempar2an tanggung jawab dan suruh masyarakat ganti passw", faktanya  kebocoran data ada kan  trus data di pedulli lindungi yg hilang itu gmn  dan klo gk ada apanya ngapain presiden bentuk tim khusus  dan tanggung jawab pemerintah apa  malah lemparan tanggung jawab dan suruh masyarakat ganti passw,"['faktanya', 'kebocoran', 'data', 'ada', 'kan', 'trus', 'data', 'di', 'pedulli', 'lindungi', 'yg', 'hilang', 'itu', 'gmn', 'dan', 'klo', 'gk', 'ada', 'apanya', 'ngapain', 'presiden', 'bentuk', 'tim', 'khusus', 'dan', 'tanggung', 'jawab', 'pemerintah', 'apa', 'malah', 'lemparan', 'tanggung', 'jawab', 'dan', 'suruh', 'masyarakat', 'ganti', 'passw']","['faktanya', 'kebocoran', 'data', 'trus', 'data', 'pedulli', 'lindungi', 'hilang', 'gmn', 'gk', 'apanya', 'ngapain', 'presiden', 'bentuk', 'tim', 'khusus', 'tanggung', 'pemerintah', 'lemparan', 'tanggung', 'suruh', 'masyarakat', 'ganti', 'passw']","['fakta', 'bocor', 'data', 'trus', 'data', 'pedulli', 'lindung', 'hilang', 'gmn', 'gk', 'apa', 'ngapain', 'presiden', 'bentuk', 'tim', 'khusus', 'tanggung', 'perintah', 'lempar', 'tanggung', 'suruh', 'masyarakat', 'ganti', 'passw']",fakta bocor data trus data pedulli lindung hilang gmn gk apa ngapain presiden bentuk tim khusus tanggung perintah lempar tanggung suruh masyarakat ganti passw
"Akun fb lama kena rentas dan banyak bikin komentar aneh, makasih banyak kebocoran data",negative,"akun fb lama kena rentas dan banyak bikin komentar aneh, makasih banyak kebocoran data",akun fb lama kena rentas dan banyak bikin komentar aneh  makasih banyak kebocoran data,"['akun', 'fb', 'lama', 'kena', 'rentas', 'dan', 'banyak', 'bikin', 'komentar', 'aneh', 'makasih', 'banyak', 'kebocoran', 'data']","['akun', 'fb', 'kena', 'rentas', 'komentar', 'aneh', 'makasih', 'kebocoran', 'data']","['akun', 'fb', 'kena', 'rentas', 'komentar', 'aneh', 'makasih', 'bocor', 'data']",akun fb kena rentas komentar aneh makasih bocor data
"efek kebocoran data kayaknya udah kerasa langsung. Barusan aja ada yg nelpon, ngaku dari @BANKBRI_ID. nyebut nama saya, tau alamat pengiriman kartu &amp; tempat kerja saya. bilang bisa naikin limit kartu kredit @tokopedia card saya tapi minta disebutin data yg ada di kartu???",negative,"efek kebocoran data kayaknya udah kerasa langsung. barusan aja ada yg nelpon, ngaku dari @bankbri_id. nyebut nama saya, tau alamat pengiriman kartu &amp; tempat kerja saya. bilang bisa naikin limit kartu kredit @tokopedia card saya tapi minta disebutin data yg ada di kartu???",efek kebocoran data kayaknya udah kerasa langsung  barusan aja ada yg nelpon  ngaku dari nyebut nama saya  tau alamat pengiriman kartu  amp  tempat kerja saya  bilang bisa naikin limit kartu kredit card saya tapi minta disebutin data yg ada di kartu   ,"['efek', 'kebocoran', 'data', 'kayaknya', 'udah', 'kerasa', 'langsung', 'barusan', 'aja', 'ada', 'yg', 'nelpon', 'ngaku', 'dari', 'nyebut', 'nama', 'saya', 'tau', 'alamat', 'pengiriman', 'kartu', 'amp', 'tempat', 'kerja', 'saya', 'bilang', 'bisa', 'naikin', 'limit', 'kartu', 'kredit', 'card', 'saya', 'tapi', 'minta', 'disebutin', 'data', 'yg', 'ada', 'di', 'kartu']","['efek', 'kebocoran', 'data', 'kayaknya', 'udah', 'kerasa', 'langsung', 'barusan', 'nelpon', 'ngaku', 'nyebut', 'nama', 'alamat', 'pengiriman', 'kartu', 'kerja', 'naikin', 'limit', 'kartu', 'kredit', 'card', 'disebutin', 'data', 'kartu']","['efek', 'bocor', 'data', 'kayak', 'udah', 'rasa', 'langsung', 'barusan', 'nelpon', 'ngaku', 'nyebut', 'nama', 'alamat', 'kirim', 'kartu', 'kerja', 'naikin', 'limit', 'kartu', 'kredit', 'card', 'disebutin', 'data', 'kartu']",efek bocor data kayak udah rasa langsung barusan nelpon ngaku nyebut nama alamat kirim kartu kerja naikin limit kartu kredit card disebutin data kartu
"Harusnya diakui dulu, bener ga kalo kebocoran itu terjadi?, Datanya valid ga ? Pemerintah udah check datanya belum ? Katanya datanya data biasa saja... Dagelan bener https://t.co/kshpaC8I5N",negative,"harusnya diakui dulu, bener ga kalo kebocoran itu terjadi?, datanya valid ga ? pemerintah udah check datanya belum ? katanya datanya data biasa saja... dagelan bener https://t.co/kshpac8i5n",harusnya diakui dulu  bener ga kalo kebocoran itu terjadi   datanya valid ga   pemerintah udah check datanya belum   katanya datanya data biasa saja    dagelan bener ,"['harusnya', 'diakui', 'dulu', 'bener', 'ga', 'kalo', 'kebocoran', 'itu', 'terjadi', 'datanya', 'valid', 'ga', 'pemerintah', 'udah', 'check', 'datanya', 'belum', 'katanya', 'datanya', 'data', 'biasa', 'saja', 'dagelan', 'bener']","['diakui', 'bener', 'kebocoran', 'datanya', 'valid', 'pemerintah', 'udah', 'check', 'datanya', 'datanya', 'data', 'dagelan', 'bener']","['aku', 'bener', 'bocor', 'data', 'valid', 'perintah', 'udah', 'check', 'data', 'data', 'data', 'dagel', 'bener']",aku bener bocor data valid perintah udah check data data data dagel bener
7 Alasan Penyebab Kebocoran Data Sering?ˇTerjadi! https://t.co/tEpUmVRQB5,negative,7 alasan penyebab kebocoran data sering?ˇterjadi! https://t.co/tepumvrqb5, alasan penyebab kebocoran data sering  terjadi  ,"['alasan', 'penyebab', 'kebocoran', 'data', 'sering', 'terjadi']","['alasan', 'penyebab', 'kebocoran', 'data']","['alas', 'sebab', 'bocor', 'data']",alas sebab bocor data
"@mohmahfudmd WOI Pk MAHFUD BOOMER, JANGAN BIKIN STATEMENT BODOH MENGENAI KEBOCORAN DATA!!!, KAU JANGAN MEMPENGARUHI ORANG DENGAN STATEMENT KEBOCORAN DATA ITU. KEBOCORAN DATA MERUPAKAN SUATU HAL YANG SANGAT BERBAHAYA BAGI DATA RAKYAT!!",negative,"@mohmahfudmd woi pk mahfud boomer, jangan bikin statement bodoh mengenai kebocoran data!!!, kau jangan mempengaruhi orang dengan statement kebocoran data itu. kebocoran data merupakan suatu hal yang sangat berbahaya bagi data rakyat!!", woi pk mahfud boomer  jangan bikin statement bodoh mengenai kebocoran data     kau jangan mempengaruhi orang dengan statement kebocoran data itu  kebocoran data merupakan suatu hal yang sangat berbahaya bagi data rakyat  ,"['woi', 'pk', 'mahfud', 'boomer', 'jangan', 'bikin', 'statement', 'bodoh', 'mengenai', 'kebocoran', 'data', 'kau', 'jangan', 'mempengaruhi', 'orang', 'dengan', 'statement', 'kebocoran', 'data', 'itu', 'kebocoran', 'data', 'merupakan', 'suatu', 'hal', 'yang', 'sangat', 'berbahaya', 'bagi', 'data', 'rakyat']","['woi', 'pk', 'mahfud', 'boomer', 'statement', 'bodoh', 'kebocoran', 'data', 'kau', 'mempengaruhi', 'orang', 'statement', 'kebocoran', 'data', 'kebocoran', 'data', 'berbahaya', 'data', 'rakyat']","['woi', 'pk', 'mahfud', 'boomer', 'statement', 'bodoh', 'bocor', 'data', 'kau', 'pengaruh', 'orang', 'statement', 'bocor', 'data', 'bocor', 'data', 'bahaya', 'data', 'rakyat']",woi pk mahfud boomer statement bodoh bocor data kau pengaruh orang statement bocor data bocor data bahaya data rakyat
"semenjak kebocoran data itu, jadi sering ditelponin nomer gajelas zzz",negative,"semenjak kebocoran data itu, jadi sering ditelponin nomer gajelas zzz",semenjak kebocoran data itu  jadi sering ditelponin nomer gajelas zzz,"['semenjak', 'kebocoran', 'data', 'itu', 'jadi', 'sering', 'ditelponin', 'nomer', 'gajelas', 'zzz']","['semenjak', 'kebocoran', 'data', 'ditelponin', 'nomer', 'gajelas']","['semenjak', 'bocor', 'data', 'ditelponin', 'nomer', 'gajelas']",semenjak bocor data ditelponin nomer gajelas
"@detikcom Lihat orang dalam nya, kebocoran data mungkin saja ada orang dalam yang terlibat , betapa lemahnya kita duh",negative,"@detikcom lihat orang dalam nya, kebocoran data mungkin saja ada orang dalam yang terlibat , betapa lemahnya kita duh", lihat orang dalam nya  kebocoran data mungkin saja ada orang dalam yang terlibat   betapa lemahnya kita duh,"['lihat', 'orang', 'dalam', 'nya', 'kebocoran', 'data', 'mungkin', 'saja', 'ada', 'orang', 'dalam', 'yang', 'terlibat', 'betapa', 'lemahnya', 'kita', 'duh']","['lihat', 'orang', 'kebocoran', 'data', 'orang', 'terlibat', 'betapa', 'lemahnya', 'duh']","['lihat', 'orang', 'bocor', 'data', 'orang', 'libat', 'betapa', 'lemah', 'duh']",lihat orang bocor data orang libat betapa lemah duh
"@empatdotexe @Indostransfer @pt_lib gak vote juga ga rugi, hadiah juga belum tentu dapet, rejeki gak akan kemana, yang ada malah kemungkinan kebocoran data",negative,"@empatdotexe @indostransfer @pt_lib gak vote juga ga rugi, hadiah juga belum tentu dapet, rejeki gak akan kemana, yang ada malah kemungkinan kebocoran data", gak vote juga ga rugi  hadiah juga belum tentu dapet  rejeki gak akan kemana  yang ada malah kemungkinan kebocoran data,"['gak', 'vote', 'juga', 'ga', 'rugi', 'hadiah', 'juga', 'belum', 'tentu', 'dapet', 'rejeki', 'gak', 'akan', 'kemana', 'yang', 'ada', 'malah', 'kemungkinan', 'kebocoran', 'data']","['vote', 'rugi', 'hadiah', 'dapet', 'rejeki', 'kemana', 'kebocoran', 'data']","['vote', 'rugi', 'hadiah', 'dapet', 'rejeki', 'mana', 'bocor', 'data']",vote rugi hadiah dapet rejeki mana bocor data
"@asumsico yg seharusnya juga diminta mempertanggungjawabkan kebocoran data itu, k/l atau badan yg datanya bocor. gimana sih LBH Digitek.
ada yg mudah malah nyari yg susah dulu.",negative,"@asumsico yg seharusnya juga diminta mempertanggungjawabkan kebocoran data itu, k/l atau badan yg datanya bocor. gimana sih lbh digitek.
ada yg mudah malah nyari yg susah dulu.", yg seharusnya juga diminta mempertanggungjawabkan kebocoran data itu  k l atau badan yg datanya bocor  gimana sih lbh digitek  ada yg mudah malah nyari yg susah dulu ,"['yg', 'seharusnya', 'juga', 'diminta', 'mempertanggungjawabkan', 'kebocoran', 'data', 'itu', 'k', 'l', 'atau', 'badan', 'yg', 'datanya', 'bocor', 'gimana', 'sih', 'lbh', 'digitek', 'ada', 'yg', 'mudah', 'malah', 'nyari', 'yg', 'susah', 'dulu']","['mempertanggungjawabkan', 'kebocoran', 'data', 'k', 'l', 'badan', 'datanya', 'bocor', 'gimana', 'lbh', 'digitek', 'mudah', 'nyari', 'susah']","['mempertanggungjawabkan', 'bocor', 'data', 'k', 'l', 'badan', 'data', 'bocor', 'gimana', 'lbh', 'digitek', 'mudah', 'nyari', 'susah']",mempertanggungjawabkan bocor data k l badan data bocor gimana lbh digitek mudah nyari susah
@VIVAcoid Presiden bertanggung jawab pada rakyat. Jadi kemarin kebocoran data tanggung jawab presiden. Tapi sekalinya bilang salah Jokowi dibilang kdrone sama ebonk.,negative,@vivacoid presiden bertanggung jawab pada rakyat. jadi kemarin kebocoran data tanggung jawab presiden. tapi sekalinya bilang salah jokowi dibilang kdrone sama ebonk., presiden bertanggung jawab pada rakyat  jadi kemarin kebocoran data tanggung jawab presiden  tapi sekalinya bilang salah jokowi dibilang kdrone sama ebonk ,"['presiden', 'bertanggung', 'jawab', 'pada', 'rakyat', 'jadi', 'kemarin', 'kebocoran', 'data', 'tanggung', 'jawab', 'presiden', 'tapi', 'sekalinya', 'bilang', 'salah', 'jokowi', 'dibilang', 'kdrone', 'sama', 'ebonk']","['presiden', 'bertanggung', 'rakyat', 'kemarin', 'kebocoran', 'data', 'tanggung', 'presiden', 'sekalinya', 'salah', 'jokowi', 'dibilang', 'kdrone', 'ebonk']","['presiden', 'tanggung', 'rakyat', 'kemarin', 'bocor', 'data', 'tanggung', 'presiden', 'sekali', 'salah', 'jokowi', 'bilang', 'kdrone', 'ebonk']",presiden tanggung rakyat kemarin bocor data tanggung presiden sekali salah jokowi bilang kdrone ebonk
kebocoran data yg lain ga mau nih? https://t.co/l3kLsHy6GS,negative,kebocoran data yg lain ga mau nih? https://t.co/l3klshy6gs,kebocoran data yg lain ga mau nih  ,"['kebocoran', 'data', 'yg', 'lain', 'ga', 'mau', 'nih']","['kebocoran', 'data']","['bocor', 'data']",bocor data
"Pemimpin yg kehilangan akalnya ketika menteri2nya sdah jalan sendiri2, baru sadar ketika bjorka membuka kebocoran pejabat2 negara. Kali ini kebocoran data itu valid hingga ketakutan melanda istana. Solusi hanya satu turunkn BBM agar damai negeriku https://t.co/gs5Ig9I1kr",negative,"pemimpin yg kehilangan akalnya ketika menteri2nya sdah jalan sendiri2, baru sadar ketika bjorka membuka kebocoran pejabat2 negara. kali ini kebocoran data itu valid hingga ketakutan melanda istana. solusi hanya satu turunkn bbm agar damai negeriku https://t.co/gs5ig9i1kr",pemimpin yg kehilangan akalnya ketika menterinya sdah jalan sendiri  baru sadar ketika bjorka membuka kebocoran pejabat negara  kali ini kebocoran data itu valid hingga ketakutan melanda istana  solusi hanya satu turunkn bbm agar damai negeriku ,"['pemimpin', 'yg', 'kehilangan', 'akalnya', 'ketika', 'menterinya', 'sdah', 'jalan', 'sendiri', 'baru', 'sadar', 'ketika', 'bjorka', 'membuka', 'kebocoran', 'pejabat', 'negara', 'kali', 'ini', 'kebocoran', 'data', 'itu', 'valid', 'hingga', 'ketakutan', 'melanda', 'istana', 'solusi', 'hanya', 'satu', 'turunkn', 'bbm', 'agar', 'damai', 'negeriku']","['pemimpin', 'kehilangan', 'akalnya', 'menterinya', 'sdah', 'jalan', 'sadar', 'bjorka', 'membuka', 'kebocoran', 'pejabat', 'negara', 'kali', 'kebocoran', 'data', 'valid', 'ketakutan', 'melanda', 'istana', 'solusi', 'turunkn', 'bbm', 'damai', 'negeriku']","['pimpin', 'hilang', 'akal', 'menteri', 'sdah', 'jalan', 'sadar', 'bjorka', 'buka', 'bocor', 'jabat', 'negara', 'kali', 'bocor', 'data', 'valid', 'takut', 'landa', 'istana', 'solusi', 'turunkn', 'bbm', 'damai', 'negeri']",pimpin hilang akal menteri sdah jalan sadar bjorka buka bocor jabat negara kali bocor data valid takut landa istana solusi turunkn bbm damai negeri
"@JmJovial @detikcom Alah lu mah pling juga baru taunya pas kasus ini viral doang, emang lu tau data NIK sama no. Telpon pak menkominfo dari kapan? Dia kontakan ama lu gitu? Yang lama itu cuma kasus kebocoran data massal aja saty",negative,"@jmjovial @detikcom alah lu mah pling juga baru taunya pas kasus ini viral doang, emang lu tau data nik sama no. telpon pak menkominfo dari kapan? dia kontakan ama lu gitu? yang lama itu cuma kasus kebocoran data massal aja saty", alah lu mah pling juga baru taunya pas kasus ini viral doang  emang lu tau data nik sama no  telpon pak menkominfo dari kapan  dia kontakan ama lu gitu  yang lama itu cuma kasus kebocoran data massal aja saty,"['alah', 'lu', 'mah', 'pling', 'juga', 'baru', 'taunya', 'pas', 'kasus', 'ini', 'viral', 'doang', 'emang', 'lu', 'tau', 'data', 'nik', 'sama', 'no', 'telpon', 'pak', 'menkominfo', 'dari', 'kapan', 'dia', 'kontakan', 'ama', 'lu', 'gitu', 'yang', 'lama', 'itu', 'cuma', 'kasus', 'kebocoran', 'data', 'massal', 'aja', 'saty']","['alah', 'lu', 'mah', 'pling', 'taunya', 'pas', 'viral', 'doang', 'emang', 'lu', 'data', 'nik', 'no', 'telpon', 'menkominfo', 'kontakan', 'ama', 'lu', 'gitu', 'kebocoran', 'data', 'massal', 'saty']","['alah', 'lu', 'mah', 'pling', 'tau', 'pas', 'viral', 'doang', 'emang', 'lu', 'data', 'nik', 'no', 'telpon', 'menkominfo', 'kontak', 'ama', 'lu', 'gitu', 'bocor', 'data', 'massal', 'saty']",alah lu mah pling tau pas viral doang emang lu data nik no telpon menkominfo kontak ama lu gitu bocor data massal saty
